id_tienda,tipo_tienda,provincia,supervisor,fecha,dia_del_mes,mes_del_anio,semana_del_anio,es_quincena,es_feriado,dia_de_la_semana,horas_operacion,pos_en_uso,clientes_totales,clientes_vip,volumen
xyz,FS,SAN JOSE,2015622_080,25/02/2015, 25 , 2 , 9 , FALSO , NO ,Miercoles,19,7,362,28,medio
xyz,FS,SAN JOSE,2015622_080,26/02/2015, 26 , 2 , 9 , FALSO , NO ,Jueves,22,6,382,25,medio
xyz,FS,SAN JOSE,2015622_080,27/02/2015, 27 , 2 , 9 , FALSO , NO ,Viernes,24,7,569,54,alto
xyz,FS,SAN JOSE,2015622_080,28/02/2015, 28 , 2 , 9 , VERDADERO , NO ,Sabado,24,6,633,101,alto
xyz,FS,SAN JOSE,2015622_080,01/03/2015, 1 , 3 , 10 , VERDADERO , NO ,Domingo,22,6,517,85,alto
xyz,FS,SAN JOSE,2015622_080,02/03/2015, 2 , 3 , 10 , VERDADERO , NO ,Lunes,19,7,335,23,medio
xyz,FS,SAN JOSE,2015622_080,03/03/2015, 3 , 3 , 10 , VERDADERO , NO ,Martes,19,6,360,32,medio
xyz,FS,SAN JOSE,2015622_080,04/03/2015, 4 , 3 , 10 , FALSO , NO ,Miercoles,19,6,380,45,medio
xyz,FS,SAN JOSE,2015622_080,05/03/2015, 5 , 3 , 10 , FALSO , NO ,Jueves,22,6,420,44,medio
xyz,FS,SAN JOSE,2015622_080,06/03/2015, 6 , 3 , 10 , FALSO , NO ,Viernes,24,7,558,70,alto
xyz,FS,SAN JOSE,2015622_080,07/03/2015, 7 , 3 , 10 , FALSO , NO ,Sabado,24,7,644,142,alto
xyz,FS,SAN JOSE,2015622_080,08/03/2015, 8 , 3 , 11 , FALSO , NO ,Domingo,23,6,502,134,alto
xyz,FS,SAN JOSE,2015622_080,09/03/2015, 9 , 3 , 11 , FALSO , NO ,Lunes,20,7,318,36,medio
xyz,FS,SAN JOSE,2015622_080,10/03/2015, 10 , 3 , 11 , FALSO , NO ,Martes,19,7,342,40,medio
xyz,FS,SAN JOSE,2015622_080,11/03/2015, 11 , 3 , 11 , FALSO , NO ,Miercoles,19,7,350,39,medio
xyz,FS,SAN JOSE,2015622_080,12/03/2015, 12 , 3 , 11 , FALSO , NO ,Jueves,22,6,392,56,medio
xyz,FS,SAN JOSE,2015622_080,13/03/2015, 13 , 3 , 11 , VERDADERO , NO ,Viernes,24,6,555,71,alto
xyz,FS,SAN JOSE,2015622_080,14/03/2015, 14 , 3 , 11 , VERDADERO , NO ,Sabado,24,7,720,149,alto
xyz,FS,SAN JOSE,2015622_080,15/03/2015, 15 , 3 , 12 , VERDADERO , NO ,Domingo,21,6,564,163,alto
xyz,FS,SAN JOSE,2015622_080,16/03/2015, 16 , 3 , 12 , VERDADERO , NO ,Lunes,19,7,336,36,medio
xyz,FS,SAN JOSE,2015622_080,17/03/2015, 17 , 3 , 12 , VERDADERO , NO ,Martes,19,7,359,46,medio
xyz,FS,SAN JOSE,2015622_080,18/03/2015, 18 , 3 , 12 , FALSO , NO ,Miercoles,20,7,379,40,medio
xyz,FS,SAN JOSE,2015622_080,19/03/2015, 19 , 3 , 12 , FALSO , NO ,Jueves,22,6,381,45,medio
xyz,FS,SAN JOSE,2015622_080,20/03/2015, 20 , 3 , 12 , FALSO , NO ,Viernes,24,6,560,79,alto
xyz,FS,SAN JOSE,2015622_080,21/03/2015, 21 , 3 , 12 , FALSO , NO ,Sabado,24,6,657,129,alto
xyz,FS,SAN JOSE,2015622_080,22/03/2015, 22 , 3 , 13 , FALSO , NO ,Domingo,23,6,524,132,alto
xyz,FS,SAN JOSE,2015622_080,23/03/2015, 23 , 3 , 13 , FALSO , NO ,Lunes,19,6,317,28,medio
xyz,FS,SAN JOSE,2015622_080,24/03/2015, 24 , 3 , 13 , FALSO , NO ,Martes,19,7,357,36,medio
xyz,FS,SAN JOSE,2015622_080,25/03/2015, 25 , 3 , 13 , FALSO , NO ,Miercoles,19,7,364,40,medio
xyz,FS,SAN JOSE,2015622_080,26/03/2015, 26 , 3 , 13 , FALSO , NO ,Jueves,22,7,417,42,medio
xyz,FS,SAN JOSE,2015622_080,27/03/2015, 27 , 3 , 13 , FALSO , NO ,Viernes,24,7,575,73,alto
xyz,FS,SAN JOSE,2015622_080,28/03/2015, 28 , 3 , 13 , VERDADERO , NO ,Sabado,24,7,669,132,alto
xyz,FS,SAN JOSE,2015622_080,29/03/2015, 29 , 3 , 14 , VERDADERO , NO ,Domingo,21,7,531,123,alto
xyz,FS,SAN JOSE,2015622_080,30/03/2015, 30 , 3 , 14 , VERDADERO , NO ,Lunes,19,7,432,64,medio
xyz,FS,SAN JOSE,2015622_080,31/03/2015, 31 , 3 , 14 , VERDADERO , NO ,Martes,21,7,467,57,medio
xyz,FS,SAN JOSE,2015622_080,01/04/2015, 1 , 4 , 14 , VERDADERO , NO ,Miercoles,20,7,512,91,alto
xyz,FS,SAN JOSE,2015622_080,02/04/2015, 2 , 4 , 14 , VERDADERO , Jueves Santo ,Jueves,15,7,367,92,medio
xyz,FS,SAN JOSE,2015622_080,03/04/2015, 3 , 4 , 14 , VERDADERO , Viernes Santo ,Viernes,15,7,381,71,medio
xyz,FS,SAN JOSE,2015622_080,04/04/2015, 4 , 4 , 14 , FALSO , Sabado Santo ,Sabado,22,7,541,122,alto
xyz,FS,SAN JOSE,2015622_080,05/04/2015, 5 , 4 , 15 , FALSO , NO ,Domingo,22,7,485,106,medio
xyz,FS,SAN JOSE,2015622_080,06/04/2015, 6 , 4 , 15 , FALSO , NO ,Lunes,20,6,327,33,medio
xyz,FS,SAN JOSE,2015622_080,07/04/2015, 7 , 4 , 15 , FALSO , NO ,Martes,19,7,340,36,medio
xyz,FS,SAN JOSE,2015622_080,08/04/2015, 8 , 4 , 15 , FALSO , NO ,Miercoles,20,7,361,36,medio
xyz,FS,SAN JOSE,2015622_080,09/04/2015, 9 , 4 , 15 , FALSO , NO ,Jueves,23,6,407,50,medio
xyz,FS,SAN JOSE,2015622_080,10/04/2015, 10 , 4 , 15 , FALSO , NO ,Viernes,24,7,531,71,alto
xyz,FS,SAN JOSE,2015622_080,11/04/2015, 11 , 4 , 15 , FALSO , Dia de Juan Santamaria ,Sabado,24,6,597,110,alto
xyz,FS,SAN JOSE,2015622_080,12/04/2015, 12 , 4 , 16 , FALSO , NO ,Domingo,21,6,491,122,medio
xyz,FS,SAN JOSE,2015622_080,13/04/2015, 13 , 4 , 16 , VERDADERO , NO ,Lunes,19,7,400,29,medio
xyz,FS,SAN JOSE,2015622_080,14/04/2015, 14 , 4 , 16 , VERDADERO , NO ,Martes,19,7,445,46,medio
xyz,FS,SAN JOSE,2015622_080,15/04/2015, 15 , 4 , 16 , VERDADERO , NO ,Miercoles,19,7,401,46,medio
xyz,FS,SAN JOSE,2015622_080,16/04/2015, 16 , 4 , 16 , VERDADERO , NO ,Jueves,23,6,450,55,medio
xyz,FS,SAN JOSE,2015622_080,17/04/2015, 17 , 4 , 16 , VERDADERO , NO ,Viernes,24,6,583,65,alto
xyz,FS,SAN JOSE,2015622_080,18/04/2015, 18 , 4 , 16 , FALSO , NO ,Sabado,24,6,664,126,alto
xyz,FS,SAN JOSE,2015622_080,19/04/2015, 19 , 4 , 17 , FALSO , NO ,Domingo,22,7,516,113,alto
xyz,FS,SAN JOSE,2015622_080,20/04/2015, 20 , 4 , 17 , FALSO , NO ,Lunes,20,7,350,36,medio
xyz,FS,SAN JOSE,2015622_080,21/04/2015, 21 , 4 , 17 , FALSO , NO ,Martes,19,7,354,39,medio
xyz,FS,SAN JOSE,2015622_080,22/04/2015, 22 , 4 , 17 , FALSO , NO ,Miercoles,19,7,369,41,medio
xyz,FS,SAN JOSE,2015622_080,23/04/2015, 23 , 4 , 17 , FALSO , NO ,Jueves,22,7,424,46,medio
xyz,FS,SAN JOSE,2015622_080,24/04/2015, 24 , 4 , 17 , FALSO , NO ,Viernes,24,7,556,65,alto
xyz,FS,SAN JOSE,2015622_080,25/04/2015, 25 , 4 , 17 , FALSO , NO ,Sabado,24,6,655,114,alto
xyz,FS,SAN JOSE,2015622_080,26/04/2015, 26 , 4 , 18 , FALSO , NO ,Domingo,21,6,490,113,medio
xyz,FS,SAN JOSE,2015622_080,27/04/2015, 27 , 4 , 18 , FALSO , NO ,Lunes,19,7,317,27,medio
xyz,FS,SAN JOSE,2015622_080,28/04/2015, 28 , 4 , 18 , VERDADERO , NO ,Martes,20,7,345,40,medio
xyz,FS,SAN JOSE,2015622_080,29/04/2015, 29 , 4 , 18 , VERDADERO , NO ,Miercoles,21,7,353,37,medio
xyz,FS,SAN JOSE,2015622_080,30/04/2015, 30 , 4 , 18 , VERDADERO , NO ,Jueves,22,6,510,57,alto
xyz,FS,SAN JOSE,2015622_080,01/05/2015, 1 , 5 , 18 , VERDADERO , Dia del Trabajo ,Viernes,24,6,572,101,alto
xyz,FS,SAN JOSE,2015622_080,02/05/2015, 2 , 5 , 18 , VERDADERO , NO ,Sabado,24,7,588,84,alto
xyz,FS,SAN JOSE,2015622_080,03/05/2015, 3 , 5 , 19 , VERDADERO , NO ,Domingo,23,8,517,99,alto
xyz,FS,SAN JOSE,2015622_080,04/05/2015, 4 , 5 , 19 , FALSO , NO ,Lunes,19,7,327,32,medio
xyz,FS,SAN JOSE,2015622_080,05/05/2015, 5 , 5 , 19 , FALSO , NO ,Martes,19,7,355,31,medio
xyz,FS,SAN JOSE,2015622_080,06/05/2015, 6 , 5 , 19 , FALSO , NO ,Miercoles,20,7,373,40,medio
xyz,FS,SAN JOSE,2015622_080,07/05/2015, 7 , 5 , 19 , FALSO , NO ,Jueves,23,6,399,45,medio
xyz,FS,SAN JOSE,2015622_080,08/05/2015, 8 , 5 , 19 , FALSO , NO ,Viernes,24,7,525,74,alto
xyz,FS,SAN JOSE,2015622_080,09/05/2015, 9 , 5 , 19 , FALSO , NO ,Sabado,24,7,625,130,alto
xyz,FS,SAN JOSE,2015622_080,10/05/2015, 10 , 5 , 20 , FALSO , NO ,Domingo,22,6,484,113,medio
xyz,FS,SAN JOSE,2015622_080,11/05/2015, 11 , 5 , 20 , FALSO , NO ,Lunes,19,6,346,39,medio
xyz,FS,SAN JOSE,2015622_080,12/05/2015, 12 , 5 , 20 , FALSO , NO ,Martes,20,6,344,45,medio
xyz,FS,SAN JOSE,2015622_080,13/05/2015, 13 , 5 , 20 , VERDADERO , NO ,Miercoles,20,7,353,45,medio
xyz,FS,SAN JOSE,2015622_080,14/05/2015, 14 , 5 , 20 , VERDADERO , NO ,Jueves,22,7,407,51,medio
xyz,FS,SAN JOSE,2015622_080,15/05/2015, 15 , 5 , 20 , VERDADERO , NO ,Viernes,24,7,602,85,alto
xyz,FS,SAN JOSE,2015622_080,16/05/2015, 16 , 5 , 20 , VERDADERO , NO ,Sabado,24,7,666,125,alto
xyz,FS,SAN JOSE,2015622_080,17/05/2015, 17 , 5 , 21 , VERDADERO , NO ,Domingo,21,7,570,149,alto
xyz,FS,SAN JOSE,2015622_080,18/05/2015, 18 , 5 , 21 , FALSO , NO ,Lunes,19,7,376,46,medio
xyz,FS,SAN JOSE,2015622_080,19/05/2015, 19 , 5 , 21 , FALSO , NO ,Martes,20,6,347,33,medio
xyz,FS,SAN JOSE,2015622_080,20/05/2015, 20 , 5 , 21 , FALSO , NO ,Miercoles,20,6,340,50,medio
xyz,FS,SAN JOSE,2015622_080,21/05/2015, 21 , 5 , 21 , FALSO , NO ,Jueves,22,6,411,43,medio
xyz,FS,SAN JOSE,2015622_080,22/05/2015, 22 , 5 , 21 , FALSO , NO ,Viernes,24,7,549,62,alto
xyz,FS,SAN JOSE,2015622_080,23/05/2015, 23 , 5 , 21 , FALSO , NO ,Sabado,24,6,616,115,alto
xyz,FS,SAN JOSE,2015622_080,24/05/2015, 24 , 5 , 22 , FALSO , NO ,Domingo,21,6,520,105,alto
xyz,FS,SAN JOSE,2015622_080,25/05/2015, 25 , 5 , 22 , FALSO , NO ,Lunes,19,7,334,33,medio
xyz,FS,SAN JOSE,2015622_080,26/05/2015, 26 , 5 , 22 , FALSO , NO ,Martes,19,7,351,33,medio
xyz,FS,SAN JOSE,2015622_080,27/05/2015, 27 , 5 , 22 , FALSO , NO ,Miercoles,19,7,381,43,medio
xyz,FS,SAN JOSE,2015622_080,28/05/2015, 28 , 5 , 22 , VERDADERO , NO ,Jueves,22,7,441,42,medio
xyz,FS,SAN JOSE,2015622_080,29/05/2015, 29 , 5 , 22 , VERDADERO , NO ,Viernes,24,7,619,88,alto
xyz,FS,SAN JOSE,2015622_080,30/05/2015, 30 , 5 , 22 , VERDADERO , NO ,Sabado,24,6,676,127,alto
xyz,FS,SAN JOSE,2015622_080,31/05/2015, 31 , 5 , 23 , VERDADERO , NO ,Domingo,23,6,547,136,alto
xyz,FS,SAN JOSE,2015622_080,01/06/2015, 1 , 6 , 23 , VERDADERO , NO ,Lunes,20,7,347,40,medio
xyz,FS,SAN JOSE,2015622_080,02/06/2015, 2 , 6 , 23 , VERDADERO , NO ,Martes,20,7,348,38,medio
xyz,FS,SAN JOSE,2015622_080,03/06/2015, 3 , 6 , 23 , VERDADERO , NO ,Miercoles,20,7,348,34,medio
xyz,FS,SAN JOSE,2015622_080,04/06/2015, 4 , 6 , 23 , FALSO , NO ,Jueves,21,7,414,36,medio
xyz,FS,SAN JOSE,2015622_080,05/06/2015, 5 , 6 , 23 , FALSO , NO ,Viernes,24,7,531,48,alto
xyz,FS,SAN JOSE,2015622_080,06/06/2015, 6 , 6 , 23 , FALSO , NO ,Sabado,24,7,632,106,alto
xyz,FS,SAN JOSE,2015622_080,07/06/2015, 7 , 6 , 24 , FALSO , NO ,Domingo,22,7,506,110,alto
xyz,FS,SAN JOSE,2015622_080,08/06/2015, 8 , 6 , 24 , FALSO , NO ,Lunes,19,7,335,39,medio
xyz,FS,SAN JOSE,2015622_080,09/06/2015, 9 , 6 , 24 , FALSO , NO ,Martes,19,7,306,23,medio
xyz,FS,SAN JOSE,2015622_080,10/06/2015, 10 , 6 , 24 , FALSO , NO ,Miercoles,19,7,334,37,medio
xyz,FS,SAN JOSE,2015622_080,11/06/2015, 11 , 6 , 24 , FALSO , NO ,Jueves,21,8,379,32,medio
xyz,FS,SAN JOSE,2015622_080,12/06/2015, 12 , 6 , 24 , FALSO , NO ,Viernes,21,7,440,36,medio
xyz,FS,SAN JOSE,2015622_080,13/06/2015, 13 , 6 , 24 , VERDADERO , NO ,Sabado,24,7,675,111,alto
xyz,FS,SAN JOSE,2015622_080,14/06/2015, 14 , 6 , 25 , VERDADERO , NO ,Domingo,22,6,490,112,medio
xyz,FS,SAN JOSE,2015622_080,15/06/2015, 15 , 6 , 25 , VERDADERO , NO ,Lunes,19,7,347,34,medio
xyz,FS,SAN JOSE,2015622_080,16/06/2015, 16 , 6 , 25 , VERDADERO , NO ,Martes,19,7,359,32,medio
xyz,FS,SAN JOSE,2015622_080,17/06/2015, 17 , 6 , 25 , VERDADERO , NO ,Miercoles,21,7,371,39,medio
xyz,FS,SAN JOSE,2015622_080,18/06/2015, 18 , 6 , 25 , FALSO , NO ,Jueves,23,7,413,48,medio
xyz,FS,SAN JOSE,2015622_080,19/06/2015, 19 , 6 , 25 , FALSO , NO ,Viernes,24,7,554,59,alto
xyz,FS,SAN JOSE,2015622_080,20/06/2015, 20 , 6 , 25 , FALSO , NO ,Sabado,24,7,644,102,alto
xyz,FS,SAN JOSE,2015622_080,21/06/2015, 21 , 6 , 26 , FALSO , NO ,Domingo,22,6,461,78,medio
xyz,FS,SAN JOSE,2015622_080,22/06/2015, 22 , 6 , 26 , FALSO , NO ,Lunes,18,7,310,31,medio
xyz,FS,SAN JOSE,2015622_080,23/06/2015, 23 , 6 , 26 , FALSO , NO ,Martes,20,7,343,29,medio
xyz,FS,SAN JOSE,2015622_080,24/06/2015, 24 , 6 , 26 , FALSO , NO ,Miercoles,20,7,333,44,medio
xyz,FS,SAN JOSE,2015622_080,25/06/2015, 25 , 6 , 26 , FALSO , NO ,Jueves,21,7,385,36,medio
xyz,FS,SAN JOSE,2015622_080,26/06/2015, 26 , 6 , 26 , FALSO , NO ,Viernes,24,7,522,71,alto
xyz,FS,SAN JOSE,2015622_080,27/06/2015, 27 , 6 , 26 , FALSO , NO ,Sabado,24,6,620,98,alto
xyz,FS,SAN JOSE,2015622_080,28/06/2015, 28 , 6 , 27 , VERDADERO , NO ,Domingo,23,7,569,114,alto
xyz,FS,SAN JOSE,2015622_080,29/06/2015, 29 , 6 , 27 , VERDADERO , NO ,Lunes,19,7,322,30,medio
xyz,FS,SAN JOSE,2015622_080,30/06/2015, 30 , 6 , 27 , VERDADERO , NO ,Martes,19,7,368,74,medio
xyz,FS,SAN JOSE,2015622_080,01/07/2015, 1 , 7 , 27 , VERDADERO , NO ,Miercoles,19,7,424,87,medio
xyz,FS,SAN JOSE,2015622_080,02/07/2015, 2 , 7 , 27 , VERDADERO , NO ,Jueves,22,7,440,88,medio
xyz,FS,SAN JOSE,2015622_080,03/07/2015, 3 , 7 , 27 , VERDADERO , NO ,Viernes,24,7,600,132,alto
xyz,FS,SAN JOSE,2015622_080,04/07/2015, 4 , 7 , 27 , FALSO , NO ,Sabado,24,7,639,182,alto
xyz,FS,SAN JOSE,2015622_080,05/07/2015, 5 , 7 , 28 , FALSO , NO ,Domingo,22,7,555,196,alto
xyz,FS,SAN JOSE,2015622_080,06/07/2015, 6 , 7 , 28 , FALSO , NO ,Lunes,20,7,352,91,medio
xyz,FS,SAN JOSE,2015622_080,07/07/2015, 7 , 7 , 28 , FALSO , NO ,Martes,20,7,391,96,medio
xyz,FS,SAN JOSE,2015622_080,08/07/2015, 8 , 7 , 28 , FALSO , NO ,Miercoles,20,7,386,103,medio
xyz,FS,SAN JOSE,2015622_080,09/07/2015, 9 , 7 , 28 , FALSO , NO ,Jueves,22,7,443,110,medio
xyz,FS,SAN JOSE,2015622_080,10/07/2015, 10 , 7 , 28 , FALSO , NO ,Viernes,24,7,498,118,medio
xyz,FS,SAN JOSE,2015622_080,11/07/2015, 11 , 7 , 28 , FALSO , NO ,Sabado,24,7,582,179,alto
xyz,FS,SAN JOSE,2015622_080,12/07/2015, 12 , 7 , 29 , FALSO , NO ,Domingo,23,7,513,182,alto
xyz,FS,SAN JOSE,2015622_080,13/07/2015, 13 , 7 , 29 , VERDADERO , NO ,Lunes,20,7,360,101,medio
xyz,FS,SAN JOSE,2015622_080,14/07/2015, 14 , 7 , 29 , VERDADERO , NO ,Martes,20,7,410,116,medio
xyz,FS,SAN JOSE,2015622_080,15/07/2015, 15 , 7 , 29 , VERDADERO , NO ,Miercoles,20,7,496,139,medio
xyz,FS,SAN JOSE,2015622_080,16/07/2015, 16 , 7 , 29 , VERDADERO , NO ,Jueves,22,6,524,153,alto
xyz,FS,SAN JOSE,2015622_080,17/07/2015, 17 , 7 , 29 , VERDADERO , NO ,Viernes,24,7,599,158,alto
xyz,FS,SAN JOSE,2015622_080,18/07/2015, 18 , 7 , 29 , FALSO , NO ,Sabado,24,6,675,207,alto
xyz,FS,SAN JOSE,2015622_080,19/07/2015, 19 , 7 , 30 , FALSO , NO ,Domingo,22,6,516,190,alto
xyz,FS,SAN JOSE,2015622_080,20/07/2015, 20 , 7 , 30 , FALSO , NO ,Lunes,20,6,330,62,medio
xyz,FS,SAN JOSE,2015622_080,21/07/2015, 21 , 7 , 30 , FALSO , NO ,Martes,19,7,344,64,medio
xyz,FS,SAN JOSE,2015622_080,22/07/2015, 22 , 7 , 30 , FALSO , NO ,Miercoles,19,8,346,64,medio
xyz,FS,SAN JOSE,2015622_080,23/07/2015, 23 , 7 , 30 , FALSO , NO ,Jueves,23,6,404,58,medio
xyz,FS,SAN JOSE,2015622_080,24/07/2015, 24 , 7 , 30 , FALSO , NO ,Viernes,24,7,532,80,alto
xyz,FS,SAN JOSE,2015622_080,25/07/2015, 25 , 7 , 30 , FALSO , Anexion del Partido de Nicoya a Costa Rica ,Sabado,24,6,618,137,alto
xyz,FS,SAN JOSE,2015622_080,26/07/2015, 26 , 7 , 31 , FALSO , NO ,Domingo,21,6,494,128,medio
xyz,FS,SAN JOSE,2015622_080,27/07/2015, 27 , 7 , 31 , FALSO , NO ,Lunes,19,7,345,43,medio
xyz,FS,SAN JOSE,2015622_080,28/07/2015, 28 , 7 , 31 , VERDADERO , NO ,Martes,19,7,336,39,medio
xyz,FS,SAN JOSE,2015622_080,29/07/2015, 29 , 7 , 31 , VERDADERO , NO ,Miercoles,20,7,374,48,medio
xyz,FS,SAN JOSE,2015622_080,30/07/2015, 30 , 7 , 31 , VERDADERO , NO ,Jueves,22,6,412,54,medio
xyz,FS,SAN JOSE,2015622_080,31/07/2015, 31 , 7 , 31 , VERDADERO , NO ,Viernes,24,7,582,81,alto
xyz,FS,SAN JOSE,2015622_080,01/08/2015, 1 , 8 , 31 , VERDADERO , NO ,Sabado,24,7,705,128,alto
xyz,FS,SAN JOSE,2015622_080,02/08/2015, 2 , 8 , 32 , VERDADERO , Dia de la Virgen de los angeles ,Domingo,22,6,543,108,alto
xyz,FS,SAN JOSE,2015622_080,03/08/2015, 3 , 8 , 32 , VERDADERO , NO ,Lunes,19,6,315,34,medio
xyz,FS,SAN JOSE,2015622_080,04/08/2015, 4 , 8 , 32 , FALSO , NO ,Martes,20,7,348,42,medio
xyz,FS,SAN JOSE,2015622_080,05/08/2015, 5 , 8 , 32 , FALSO , NO ,Miercoles,19,7,364,39,medio
xyz,FS,SAN JOSE,2015622_080,06/08/2015, 6 , 8 , 32 , FALSO , NO ,Jueves,22,7,410,48,medio
xyz,FS,SAN JOSE,2015622_080,07/08/2015, 7 , 8 , 32 , FALSO , NO ,Viernes,24,7,527,71,alto
xyz,FS,SAN JOSE,2015622_080,08/08/2015, 8 , 8 , 32 , FALSO , NO ,Sabado,24,7,618,127,alto
xyz,FS,SAN JOSE,2015622_080,09/08/2015, 9 , 8 , 33 , FALSO , NO ,Domingo,23,6,492,121,medio
xyz,FS,SAN JOSE,2015622_080,10/08/2015, 10 , 8 , 33 , FALSO , NO ,Lunes,19,7,308,38,medio
xyz,FS,SAN JOSE,2015622_080,11/08/2015, 11 , 8 , 33 , FALSO , NO ,Martes,19,7,328,34,medio
xyz,FS,SAN JOSE,2015622_080,12/08/2015, 12 , 8 , 33 , FALSO , NO ,Miercoles,19,7,366,41,medio
xyz,FS,SAN JOSE,2015622_080,13/08/2015, 13 , 8 , 33 , VERDADERO , NO ,Jueves,22,6,412,58,medio
xyz,FS,SAN JOSE,2015622_080,14/08/2015, 14 , 8 , 33 , VERDADERO , NO ,Viernes,24,7,628,90,alto
xyz,FS,SAN JOSE,2015622_080,15/08/2015, 15 , 8 , 33 , VERDADERO , Dia de la Madre ,Sabado,24,6,596,102,alto
xyz,FS,SAN JOSE,2015622_080,16/08/2015, 16 , 8 , 34 , VERDADERO , NO ,Domingo,20,6,490,124,medio
xyz,FS,SAN JOSE,2015622_080,17/08/2015, 17 , 8 , 34 , VERDADERO , NO ,Lunes,19,7,335,31,medio
xyz,FS,SAN JOSE,2015622_080,18/08/2015, 18 , 8 , 34 , FALSO , NO ,Martes,19,7,338,39,medio
xyz,FS,SAN JOSE,2015622_080,19/08/2015, 19 , 8 , 34 , FALSO , NO ,Miercoles,20,6,355,40,medio
xyz,FS,SAN JOSE,2015622_080,20/08/2015, 20 , 8 , 34 , FALSO , NO ,Jueves,22,7,405,51,medio
xyz,FS,SAN JOSE,2015622_080,21/08/2015, 21 , 8 , 34 , FALSO , NO ,Viernes,24,7,519,66,alto
xyz,FS,SAN JOSE,2015622_080,22/08/2015, 22 , 8 , 34 , FALSO , NO ,Sabado,24,6,629,119,alto
xyz,FS,SAN JOSE,2015622_080,23/08/2015, 23 , 8 , 35 , FALSO , NO ,Domingo,23,7,492,122,medio
xyz,FS,SAN JOSE,2015622_080,24/08/2015, 24 , 8 , 35 , FALSO , NO ,Lunes,19,7,293,31,medio
xyz,FS,SAN JOSE,2015622_080,25/08/2015, 25 , 8 , 35 , FALSO , NO ,Martes,20,6,333,31,medio
xyz,FS,SAN JOSE,2015622_080,26/08/2015, 26 , 8 , 35 , FALSO , NO ,Miercoles,19,6,338,38,medio
xyz,FS,SAN JOSE,2015622_080,27/08/2015, 27 , 8 , 35 , FALSO , NO ,Jueves,22,6,399,52,medio
xyz,FS,SAN JOSE,2015622_080,28/08/2015, 28 , 8 , 35 , VERDADERO , NO ,Viernes,24,7,583,68,alto
xyz,FS,SAN JOSE,2015622_080,29/08/2015, 29 , 8 , 35 , VERDADERO , NO ,Sabado,24,6,677,121,alto
xyz,FS,SAN JOSE,2015622_080,30/08/2015, 30 , 8 , 36 , VERDADERO , NO ,Domingo,21,7,569,140,alto
xyz,FS,SAN JOSE,2015622_080,31/08/2015, 31 , 8 , 36 , VERDADERO , NO ,Lunes,20,6,329,34,medio
xyz,FS,SAN JOSE,2015622_080,01/09/2015, 1 , 9 , 36 , VERDADERO , NO ,Martes,19,7,360,37,medio
xyz,FS,SAN JOSE,2015622_080,02/09/2015, 2 , 9 , 36 , VERDADERO , NO ,Miercoles,19,7,338,33,medio
xyz,FS,SAN JOSE,2015622_080,03/09/2015, 3 , 9 , 36 , VERDADERO , NO ,Jueves,22,6,414,47,medio
xyz,FS,SAN JOSE,2015622_080,04/09/2015, 4 , 9 , 36 , FALSO , NO ,Viernes,24,6,555,68,alto
xyz,FS,SAN JOSE,2015622_080,05/09/2015, 5 , 9 , 36 , FALSO , NO ,Sabado,24,6,632,122,alto
xyz,FS,SAN JOSE,2015622_080,06/09/2015, 6 , 9 , 37 , FALSO , NO ,Domingo,22,6,542,136,alto
xyz,FS,SAN JOSE,2015622_080,07/09/2015, 7 , 9 , 37 , FALSO , NO ,Lunes,19,7,308,57,medio
xyz,FS,SAN JOSE,2015622_080,08/09/2015, 8 , 9 , 37 , FALSO , NO ,Martes,19,7,319,41,medio
xyz,FS,SAN JOSE,2015622_080,09/09/2015, 9 , 9 , 37 , FALSO , NO ,Miercoles,19,7,488,210,medio
xyz,FS,SAN JOSE,2015622_080,10/09/2015, 10 , 9 , 37 , FALSO , NO ,Jueves,22,7,370,52,medio
xyz,FS,SAN JOSE,2015622_080,11/09/2015, 11 , 9 , 37 , FALSO , NO ,Viernes,24,6,486,72,medio
xyz,FS,SAN JOSE,2015622_080,12/09/2015, 12 , 9 , 37 , FALSO , NO ,Sabado,24,7,582,106,alto
xyz,FS,SAN JOSE,2015622_080,13/09/2015, 13 , 9 , 38 , VERDADERO , NO ,Domingo,23,6,518,110,alto
xyz,FS,SAN JOSE,2015622_080,14/09/2015, 14 , 9 , 38 , VERDADERO , NO ,Lunes,19,7,435,54,medio
xyz,FS,SAN JOSE,2015622_080,15/09/2015, 15 , 9 , 38 , VERDADERO , Dia de la Independencia ,Martes,19,7,483,94,medio
xyz,FS,SAN JOSE,2015622_080,16/09/2015, 16 , 9 , 38 , VERDADERO , NO ,Miercoles,19,7,368,55,medio
xyz,FS,SAN JOSE,2015622_080,17/09/2015, 17 , 9 , 38 , VERDADERO , NO ,Jueves,22,6,354,42,medio
xyz,FS,SAN JOSE,2015622_080,18/09/2015, 18 , 9 , 38 , FALSO , NO ,Viernes,24,6,523,56,alto
xyz,FS,SAN JOSE,2015622_080,19/09/2015, 19 , 9 , 38 , FALSO , NO ,Sabado,24,6,660,123,alto
xyz,FS,SAN JOSE,2015622_080,20/09/2015, 20 , 9 , 39 , FALSO , NO ,Domingo,21,6,544,136,alto
xyz,FS,SAN JOSE,2015622_080,21/09/2015, 21 , 9 , 39 , FALSO , NO ,Lunes,19,7,297,28,medio
xyz,FS,SAN JOSE,2015622_080,22/09/2015, 22 , 9 , 39 , FALSO , NO ,Martes,19,7,304,28,medio
